dn,code,sacl,trig,_ManagedObject__xtra_props,_handle,_ManagedObject__xtra_props_dirty_mask,ind,_ManagedObject__status,id,_class_id,child_action,severity,descr,_ManagedObject__parent_dn,collected_date,created,rn,cause,status,affected,user,_ManagedObject__parent_mo,_child,_dirty_mask,change_set,session_id,tx_id
aaa-log/212676,E4194559,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,deletion,,212676,AaaModLR,,info,IPv4 Pooled Address ext-mgmt deleted,aaa-log,2016-12-28 06:58:46,2016-12-22T08:54:46.169,212676,transition,,sys/chassis-2/blade-3/mgmt/ipv4-pooled-addr,admin,,[],0,,Debug-Mode,27180
aaa-log/212677,E4194663,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,212677,AaaModLR,,info,scrub policy policy created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:54:46.169,212677,transition,,sys/chassis-2/blade-3/scrub-policy,admin,,[],0,,Debug-Mode,27180
aaa-log/213050,E4195553,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,213050,AaaModLR,,info,Slot compute 2/5 is acknowledged,aaa-log,2016-12-28 06:58:46,2016-12-22T08:55:09.874,213050,transition,,fabric/server/chassis-2/slot-5,admin,,[],0,"adminState(Old:acknowledged, New:reacknowledge)",Debug-Mode,27378
aaa-log/213063,E4194559,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,deletion,,213063,AaaModLR,,info,IPv4 Pooled Address ext-mgmt deleted,aaa-log,2016-12-28 06:58:46,2016-12-22T08:55:10.049,213063,transition,,sys/chassis-2/blade-5/mgmt/ipv4-pooled-addr,admin,,[],0,,Debug-Mode,27378
aaa-log/213064,E4194663,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,213064,AaaModLR,,info,scrub policy policy created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:55:10.050,213064,transition,,sys/chassis-2/blade-5/scrub-policy,admin,,[],0,,Debug-Mode,27378
aaa-log/218887,E4195553,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,218887,AaaModLR,,info,Slot compute 2/4 is acknowledged,aaa-log,2016-12-28 06:58:46,2016-12-22T08:56:51.474,218887,transition,,fabric/server/chassis-2/slot-4,admin,,[],0,"adminState(Old:acknowledged, New:reacknowledge)",Debug-Mode,27875
aaa-log/218900,E4194559,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,deletion,,218900,AaaModLR,,info,IPv4 Pooled Address ext-mgmt deleted,aaa-log,2016-12-28 06:58:46,2016-12-22T08:56:51.499,218900,transition,,sys/chassis-2/blade-4/mgmt/ipv4-pooled-addr,admin,,[],0,,Debug-Mode,27875
aaa-log/218901,E4194663,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,218901,AaaModLR,,info,scrub policy policy created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:56:51.500,218901,transition,,sys/chassis-2/blade-4/scrub-policy,admin,,[],0,,Debug-Mode,27875
aaa-log/219885,E4195553,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,219885,AaaModLR,,info,Slot compute 2/6 is acknowledged,aaa-log,2016-12-28 06:58:46,2016-12-22T08:57:11.841,219885,transition,,fabric/server/chassis-2/slot-6,admin,,[],0,"adminState(Old:acknowledged, New:reacknowledge)",Debug-Mode,28148
aaa-log/219898,E4194559,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,deletion,,219898,AaaModLR,,info,IPv4 Pooled Address ext-mgmt deleted,aaa-log,2016-12-28 06:58:46,2016-12-22T08:57:12.568,219898,transition,,sys/chassis-2/blade-6/mgmt/ipv4-pooled-addr,admin,,[],0,,Debug-Mode,28148
aaa-log/219899,E4194663,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,219899,AaaModLR,,info,scrub policy policy created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:57:12.568,219899,transition,,sys/chassis-2/blade-6/scrub-policy,admin,,[],0,,Debug-Mode,28148
aaa-log/221637,E4195553,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,221637,AaaModLR,,info,Slot compute 2/8 is acknowledged,aaa-log,2016-12-28 06:58:46,2016-12-22T08:57:46.002,221637,transition,,fabric/server/chassis-2/slot-8,admin,,[],0,"adminState(Old:acknowledged, New:reacknowledge)",Debug-Mode,28294
aaa-log/221650,E4194559,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,deletion,,221650,AaaModLR,,info,IPv4 Pooled Address ext-mgmt deleted,aaa-log,2016-12-28 06:58:46,2016-12-22T08:57:46.035,221650,transition,,sys/chassis-2/blade-8/mgmt/ipv4-pooled-addr,admin,,[],0,,Debug-Mode,28294
aaa-log/221651,E4194663,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,221651,AaaModLR,,info,scrub policy policy created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:57:46.036,221651,transition,,sys/chassis-2/blade-8/scrub-policy,admin,,[],0,,Debug-Mode,28294
aaa-log/222655,E4195553,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,222655,AaaModLR,,info,Slot compute 2/7 is acknowledged,aaa-log,2016-12-28 06:58:46,2016-12-22T08:58:03.202,222655,transition,,fabric/server/chassis-2/slot-7,admin,,[],0,"adminState(Old:acknowledged, New:reacknowledge)",Debug-Mode,28465
aaa-log/222668,E4194559,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,deletion,,222668,AaaModLR,,info,IPv4 Pooled Address ext-mgmt deleted,aaa-log,2016-12-28 06:58:46,2016-12-22T08:58:04.448,222668,transition,,sys/chassis-2/blade-7/mgmt/ipv4-pooled-addr,admin,,[],0,,Debug-Mode,28465
aaa-log/222669,E4194663,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,222669,AaaModLR,,info,scrub policy policy created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:58:04.449,222669,transition,,sys/chassis-2/blade-7/scrub-policy,admin,,[],0,,Debug-Mode,28465
aaa-log/275881,E4196543,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,275881,AaaModLR,,info,Acknowledged chassis 3.,aaa-log,2016-12-28 06:58:46,2016-12-22T09:25:06.931,275881,transition,,sys/chassis-3,admin,,[],0,"adminState(Old:acknowledged, New:re-acknowledge)",Debug-Mode,3940
aaa-log/289216,E4197185,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,289216,AaaModLR,,info,server 1/1 modified,aaa-log,2016-12-28 06:58:46,2016-12-22T09:40:09.026,289216,transition,,sys/chassis-1/blade-1,admin,,[],0,"name(Old:, New:allocated-soi), usrLbl(Old:, New:mxesx9999.active.tan)",Debug-Mode,12112
aaa-log/1999303,E4196543,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,1999303,AaaModLR,,info,Acknowledged chassis 8.,aaa-log,2016-12-28 06:58:46,2016-12-23T01:36:16.864,1999303,transition,,sys/chassis-8,admin,,[],0,"adminState(Old:acknowledged, New:re-acknowledge)",Debug-Mode,574455
aaa-log/2000516,E4195553,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,2000516,AaaModLR,,info,Slot compute 8/2 is acknowledged,aaa-log,2016-12-28 06:58:46,2016-12-23T01:36:37.408,2000516,transition,,fabric/server/chassis-8/slot-2,admin,,[],0,"adminState(Old:acknowledged, New:reacknowledge)",Debug-Mode,574640
aaa-log/2000568,E4194559,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,deletion,,2000568,AaaModLR,,info,IPv4 Pooled Address ext-mgmt deleted,aaa-log,2016-12-28 06:58:46,2016-12-23T01:36:37.445,2000568,transition,,sys/chassis-8/blade-2/mgmt/ipv4-pooled-addr,admin,,[],0,,Debug-Mode,574640
aaa-log/2000569,E4194663,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,2000569,AaaModLR,,info,scrub policy policy created,aaa-log,2016-12-28 06:58:46,2016-12-23T01:36:37.445,2000569,transition,,sys/chassis-8/blade-2/scrub-policy,admin,,[],0,,Debug-Mode,574640
aaa-log/2006824,E4195553,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,2006824,AaaModLR,,info,Slot compute 8/1 is acknowledged,aaa-log,2016-12-28 06:58:46,2016-12-23T01:39:20.198,2006824,transition,,fabric/server/chassis-8/slot-1,admin,,[],0,"adminState(Old:acknowledged, New:reacknowledge)",Debug-Mode,576270
aaa-log/2006876,E4194559,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,deletion,,2006876,AaaModLR,,info,IPv4 Pooled Address ext-mgmt deleted,aaa-log,2016-12-28 06:58:46,2016-12-23T01:39:20.224,2006876,transition,,sys/chassis-8/blade-1/mgmt/ipv4-pooled-addr,admin,,[],0,,Debug-Mode,576270
aaa-log/2006877,E4194663,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,2006877,AaaModLR,,info,scrub policy policy created,aaa-log,2016-12-28 06:58:46,2016-12-23T01:39:20.224,2006877,transition,,sys/chassis-8/blade-1/scrub-policy,admin,,[],0,,Debug-Mode,576270
aaa-log/2008372,E4195553,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,2008372,AaaModLR,,info,Slot compute 8/4 is acknowledged,aaa-log,2016-12-28 06:58:46,2016-12-23T01:39:39.085,2008372,transition,,fabric/server/chassis-8/slot-4,admin,,[],0,"adminState(Old:acknowledged, New:reacknowledge)",Debug-Mode,576588
aaa-log/2008424,E4194559,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,deletion,,2008424,AaaModLR,,info,IPv4 Pooled Address ext-mgmt deleted,aaa-log,2016-12-28 06:58:46,2016-12-23T01:39:39.124,2008424,transition,,sys/chassis-8/blade-4/mgmt/ipv4-pooled-addr,admin,,[],0,,Debug-Mode,576588
aaa-log/2008425,E4194663,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,2008425,AaaModLR,,info,scrub policy policy created,aaa-log,2016-12-28 06:58:46,2016-12-23T01:39:39.125,2008425,transition,,sys/chassis-8/blade-4/scrub-policy,admin,,[],0,,Debug-Mode,576588
aaa-log/2008848,E4195553,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,2008848,AaaModLR,,info,Slot compute 8/5 is acknowledged,aaa-log,2016-12-28 06:58:46,2016-12-23T01:39:47.584,2008848,transition,,fabric/server/chassis-8/slot-5,admin,,[],0,"adminState(Old:acknowledged, New:reacknowledge)",Debug-Mode,576797
aaa-log/2008900,E4194559,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,deletion,,2008900,AaaModLR,,info,IPv4 Pooled Address ext-mgmt deleted,aaa-log,2016-12-28 06:58:46,2016-12-23T01:39:47.639,2008900,transition,,sys/chassis-8/blade-5/mgmt/ipv4-pooled-addr,admin,,[],0,,Debug-Mode,576797
aaa-log/2008901,E4194663,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,2008901,AaaModLR,,info,scrub policy policy created,aaa-log,2016-12-28 06:58:46,2016-12-23T01:39:47.640,2008901,transition,,sys/chassis-8/blade-5/scrub-policy,admin,,[],0,,Debug-Mode,576797
aaa-log/2009895,E4195553,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,2009895,AaaModLR,,info,Slot compute 8/3 is acknowledged,aaa-log,2016-12-28 06:58:46,2016-12-23T01:40:02.127,2009895,transition,,fabric/server/chassis-8/slot-3,admin,,[],0,"adminState(Old:acknowledged, New:reacknowledge)",Debug-Mode,576997
aaa-log/2009947,E4194559,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,deletion,,2009947,AaaModLR,,info,IPv4 Pooled Address ext-mgmt deleted,aaa-log,2016-12-28 06:58:46,2016-12-23T01:40:02.154,2009947,transition,,sys/chassis-8/blade-3/mgmt/ipv4-pooled-addr,admin,,[],0,,Debug-Mode,576997
aaa-log/2009948,E4194663,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,2009948,AaaModLR,,info,scrub policy policy created,aaa-log,2016-12-28 06:58:46,2016-12-23T01:40:02.155,2009948,transition,,sys/chassis-8/blade-3/scrub-policy,admin,,[],0,,Debug-Mode,576997
aaa-log/2010884,E4195553,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,2010884,AaaModLR,,info,Slot compute 8/6 is acknowledged,aaa-log,2016-12-28 06:58:46,2016-12-23T01:40:08.131,2010884,transition,,fabric/server/chassis-8/slot-6,admin,,[],0,"adminState(Old:acknowledged, New:reacknowledge)",Debug-Mode,577195
aaa-log/2010936,E4194559,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,deletion,,2010936,AaaModLR,,info,IPv4 Pooled Address ext-mgmt deleted,aaa-log,2016-12-28 06:58:46,2016-12-23T01:40:08.159,2010936,transition,,sys/chassis-8/blade-6/mgmt/ipv4-pooled-addr,admin,,[],0,,Debug-Mode,577195
aaa-log/2010937,E4194663,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,2010937,AaaModLR,,info,scrub policy policy created,aaa-log,2016-12-28 06:58:46,2016-12-23T01:40:08.159,2010937,transition,,sys/chassis-8/blade-6/scrub-policy,admin,,[],0,,Debug-Mode,577195
aaa-log/2011981,E4195553,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,2011981,AaaModLR,,info,Slot compute 8/8 is acknowledged,aaa-log,2016-12-28 06:58:46,2016-12-23T01:40:24.334,2011981,transition,,fabric/server/chassis-8/slot-8,admin,,[],0,"adminState(Old:acknowledged, New:reacknowledge)",Debug-Mode,577450
aaa-log/2012034,E4194559,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,deletion,,2012034,AaaModLR,,info,IPv4 Pooled Address ext-mgmt deleted,aaa-log,2016-12-28 06:58:46,2016-12-23T01:40:24.359,2012034,transition,,sys/chassis-8/blade-8/mgmt/ipv4-pooled-addr,admin,,[],0,,Debug-Mode,577450
aaa-log/2012035,E4194663,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,2012035,AaaModLR,,info,scrub policy policy created,aaa-log,2016-12-28 06:58:46,2016-12-23T01:40:24.359,2012035,transition,,sys/chassis-8/blade-8/scrub-policy,admin,,[],0,,Debug-Mode,577450
aaa-log/2047736,E4195553,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,2047736,AaaModLR,,info,Slot compute 8/7 is acknowledged,aaa-log,2016-12-28 06:58:46,2016-12-23T01:50:46.795,2047736,transition,,fabric/server/chassis-8/slot-7,admin,,[],0,"adminState(Old:acknowledged, New:reacknowledge)",Debug-Mode,584252
aaa-log/2047788,E4194559,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,deletion,,2047788,AaaModLR,,info,IPv4 Pooled Address ext-mgmt deleted,aaa-log,2016-12-28 06:58:46,2016-12-23T01:50:46.820,2047788,transition,,sys/chassis-8/blade-7/mgmt/ipv4-pooled-addr,admin,,[],0,,Debug-Mode,584252
aaa-log/2047789,E4194663,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,2047789,AaaModLR,,info,scrub policy policy created,aaa-log,2016-12-28 06:58:46,2016-12-23T01:50:46.820,2047789,transition,,sys/chassis-8/blade-7/scrub-policy,admin,,[],0,,Debug-Mode,584252
aaa-log/17568863,E4194689,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,17568863,AaaModLR,,info,SNMP service modified,aaa-log,2016-12-28 06:58:46,2016-12-27T06:56:39.047,17568863,transition,,sys/svc-ext/snmp-svc,admin,,[],0,"adminState(Old:disabled, New:enabled), community(****), isSetSnmpSecure(Old:no, New:yes)",Debug-Mode,2234616
aaa-log/17611896,E4195571,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,17611896,AaaModLR,,info,SNMP User user created,aaa-log,2016-12-28 06:58:46,2016-12-27T07:14:39.610,17611896,transition,,sys/svc-ext/snmp-svc/snmpv3-user-user,admin,,[],0,"auth:md5, descr:md5, name:user, privpwd:****, pwd:****, useAes:no",Debug-Mode,2238274
aaa-log/17614287,E4195574,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,17614287,AaaModLR,,info,SNMP Trap 10.107.122.220 created,aaa-log,2016-12-28 06:58:46,2016-12-27T07:15:25.881,17614287,transition,,sys/svc-ext/snmp-svc/snmp-trap10.107.122.220,admin,,[],0,"community:public, hostname:10.107.122.220, notificationType:traps, port:162, v3Privilege:noauth, version:v2c",Debug-Mode,2238473
aaa-log/17617691,E4194689,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,17617691,AaaModLR,,info,SNMP service modified,aaa-log,2016-12-28 06:58:46,2016-12-27T07:16:58.379,17617691,transition,,sys/svc-ext/snmp-svc,admin,,[],0,"community(****), isSetSnmpSecure(Old:yes, New:no)",Debug-Mode,2238720
aaa-log/17617692,E4195572,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,deletion,,17617692,AaaModLR,,info,SNMP User user deleted,aaa-log,2016-12-28 06:58:46,2016-12-27T07:16:58.379,17617692,transition,,sys/svc-ext/snmp-svc/snmpv3-user-user,admin,,[],0,,Debug-Mode,2238720
aaa-log/17629529,E4195575,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,deletion,,17629529,AaaModLR,,info,SNMP Trap 10.107.122.220 deleted,aaa-log,2016-12-28 06:58:46,2016-12-27T07:21:44.923,17629529,transition,,sys/svc-ext/snmp-svc/snmp-trap10.107.122.220,admin,,[],0,,Debug-Mode,2239740
aaa-log/17631339,E4195574,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,17631339,AaaModLR,,info,SNMP Trap 10.110.16.126 created,aaa-log,2016-12-28 06:58:46,2016-12-27T07:22:39.518,17631339,transition,,sys/svc-ext/snmp-svc/snmp-trap10.110.16.126,admin,,[],0,"community:public, hostname:10.110.16.126, notificationType:informs, port:162, v3Privilege:noauth, version:v2c",Debug-Mode,2239875
